ParsedDate,States,Regions,Actual,Predicted,Absolute_Error,Percentage_Error
2020-04-05,Sikkim,ER,1.6,1.7057815,0.10578145980834952,6.611341238021845
2020-04-13,Sikkim,ER,1.5,1.8926213,0.3926212787628174,26.17475191752116
2020-04-14,Sikkim,ER,1.6,1.8926213,0.2926212787628173,18.28882992267608
2020-04-15,Sikkim,ER,1.4,1.5175418,0.1175417661666871,8.39584044047765
2020-04-16,Sikkim,ER,1.4,1.6573766,0.2573766469955445,18.384046213967466
2020-04-17,Sikkim,ER,1.4,1.6053866,0.2053866147994996,14.670472485678543
2020-04-18,Sikkim,ER,1.2,1.6020304,0.40203039646148686,33.50253303845724
2020-04-19,Sikkim,ER,1.4,1.8215501,0.4215501308441163,30.110723631722596
2020-04-20,Sikkim,ER,1.4,1.7961012,0.39610121250152597,28.292943750109
2020-04-21,Sikkim,ER,1.5,1.7762456,0.2762455940246582,18.41637293497721
2020-04-22,Sikkim,ER,1.4,1.8107301,0.41073009967803964,29.33786426271712
2020-04-23,Sikkim,ER,1.3,1.7020899,0.4020899057388305,30.929992749140812
2020-04-24,Sikkim,ER,1.3,1.533973,0.2339729785919189,17.997921430147606
2020-04-25,Sikkim,ER,1.1,1.533973,0.43397297859191886,39.45208896290171
2020-04-26,Sikkim,ER,1.2,1.7735829,0.573582935333252,47.79857794443767
2020-04-27,Sikkim,ER,1.1,1.5046561,0.4046560764312743,36.78691603920675
2020-04-28,Sikkim,ER,1.1,1.4775498,0.3775497913360595,34.322708303278134
2020-04-29,Sikkim,ER,1.2,1.5074188,0.3074187517166138,25.618229309717822
2020-04-30,Sikkim,ER,1.2,0.8411802,0.35881979465484615,29.901649554570515
2020-05-01,Sikkim,ER,1.2,1.6798857,0.479885745048523,39.990478754043586
2020-05-02,Sikkim,ER,1.0,1.7178316,0.7178316116333008,71.78316116333008
2020-05-03,Sikkim,ER,1.0,1.7057815,0.7057814598083496,70.57814598083496
2020-05-04,Sikkim,ER,1.3,1.8439772,0.5439772129058837,41.84440099276029
2020-05-05,Sikkim,ER,1.4,1.8439772,0.4439772129058839,31.712658064705995
2020-05-13,Sikkim,ER,1.3,1.7098254,0.4098253965377807,31.52503050290621
2020-05-14,Sikkim,ER,1.2,1.6616236,0.4616235971450806,38.468633095423385
2020-05-15,Sikkim,ER,1.3,1.3087097,0.008709740638732866,0.6699800491332973
2020-05-16,Sikkim,ER,1.4,1.5571848,0.1571848154067994,11.227486814771387
2020-05-17,Sikkim,ER,2.0,2.499941,0.4999411106109619,24.997055530548096
2020-05-18,Sikkim,ER,1.9,2.1352618,0.23526177406311044,12.38219863490055
2020-05-19,Sikkim,ER,2.0,2.215529,0.2155289649963379,10.776448249816895
2020-05-20,Sikkim,ER,2.0,2.1140196,0.11401963233947754,5.700981616973877
2020-05-21,Sikkim,ER,2.1,2.1921337,0.09213366508483878,4.387317384992322
2020-05-22,Sikkim,ER,1.9,2.0471153,0.14711532592773446,7.742911890933393
2020-05-23,Sikkim,ER,1.0,1.9764996,0.9764995574951172,97.64995574951172
2020-06-01,Sikkim,ER,1.5,2.8189204,1.318920373916626,87.92802492777506
2020-06-02,Sikkim,ER,1.7,1.9425784,0.24257843494415288,14.269319702597228
2020-06-03,Sikkim,ER,1.7,1.9382144,0.23821442127227788,14.012613016016346
2020-06-04,Sikkim,ER,1.6,1.9382144,0.33821442127227774,21.138401329517357
2020-06-05,Sikkim,ER,1.7,1.5771973,0.12280268669128414,7.223687452428479
2020-07-01,Sikkim,ER,1.7,1.9920417,0.29204170703887944,17.1789239434635
2020-07-02,Sikkim,ER,1.4,2.0299878,0.6299878120422364,44.99912943158832
2020-07-03,Sikkim,ER,0.9,1.5603302,0.6603301525115967,73.37001694573296
2020-07-04,Sikkim,ER,0.9,1.5121284,0.6121283531188965,68.01426145765515
2020-07-05,Sikkim,ER,1.0,1.5121284,0.5121283531188965,51.21283531188965
2020-08-01,Sikkim,ER,1.0,1.7044538,0.7044538259506226,70.44538259506226
2020-08-02,Sikkim,ER,0.9,1.7423997,0.8423996925354004,93.59996583726671
2020-08-03,Sikkim,ER,1.2,1.8367714,0.6367713689804078,53.064280748367324
2020-08-04,Sikkim,ER,0.8,1.8367714,1.0367713689804077,129.59642112255094
2020-08-05,Sikkim,ER,1.4,1.7626157,0.36261568069458017,25.90112004961287
2020-09-01,Sikkim,ER,1.5,1.8470273,0.3470273017883301,23.135153452555336
2020-09-02,Sikkim,ER,1.7,1.9194579,0.2194579124450684,12.909288967356966
2020-09-03,Sikkim,ER,1.7,1.9892493,0.28924934864044194,17.01466756708482
2020-09-04,Sikkim,ER,1.4,1.9690335,0.5690334796905518,40.64524854932514
2020-09-05,Sikkim,ER,1.5,1.7906015,0.2906014919281006,19.373432795206703
2020-10-01,Sikkim,ER,1.3,1.7017765,0.4017765045166015,30.9058849628155
2020-10-02,Sikkim,ER,1.1,1.5626643,0.4626642704010009,42.060388218272806
2020-10-03,Sikkim,ER,1.2,1.5626643,0.362664270401001,30.222022533416755
2020-10-04,Sikkim,ER,1.2,1.5626643,0.362664270401001,30.222022533416755
2020-10-05,Sikkim,ER,1.2,1.657036,0.45703594684600835,38.08632890383403
2020-11-01,Sikkim,ER,1.2,0.4823729,0.7176270902156829,59.80225751797358
2020-11-02,Sikkim,ER,1.0,1.3674152,0.367415189743042,36.7415189743042
2020-11-03,Sikkim,ER,0.8,1.3674152,0.567415189743042,70.92689871788023
2020-11-04,Sikkim,ER,1.1,1.2932594,0.19325938224792472,17.569034749811337
2020-11-05,Sikkim,ER,1.3,1.2932594,0.00674061775207524,0.5185090578519416
2020-12-01,Sikkim,ER,1.4,1.5046285,0.10462853908538827,7.473467077527735
2020-12-02,Sikkim,ER,1.5,1.5166205,0.016620516777038574,1.1080344518025718
2020-12-03,Sikkim,ER,1.4,1.8744155,0.4744155168533326,33.886822632380905
2020-12-04,Sikkim,ER,1.2,1.7455589,0.5455588579177857,45.463238159815475
2020-12-05,Sikkim,ER,1.2,1.697357,0.4973570585250855,41.446421543757126
2020-02-28,Tamil Nadu,SR,352.7,338.1368,14.563189697265614,4.129058604271509
2020-02-29,Tamil Nadu,SR,326.3,350.59546,24.29545898437499,7.445742869866684
2020-03-01,Tamil Nadu,SR,290.7,318.1084,27.40839843750001,9.428413635190923
2020-03-02,Tamil Nadu,SR,291.7,284.42978,7.270220947265614,2.492362340509295
2020-03-03,Tamil Nadu,SR,298.3,285.71106,12.588940429687511,4.220228102476537
2020-03-04,Tamil Nadu,SR,298.3,300.78012,2.4801208496093636,0.8314183203517813
2020-03-05,Tamil Nadu,SR,298.5,300.46036,1.960357666015625,0.6567362365211474
2020-03-13,Tamil Nadu,SR,298.1,296.7313,1.3687072753906477,0.4591436683631827
2020-03-14,Tamil Nadu,SR,279.3,296.5057,17.205706787109364,6.160296021163395
2020-03-15,Tamil Nadu,SR,347.2,284.91635,62.283648681640614,17.938838906002484
2020-03-16,Tamil Nadu,SR,336.3,345.09207,8.792071533203114,2.6143537119248035
2020-03-17,Tamil Nadu,SR,317.2,324.91763,7.717633056640636,2.433049513442824
2020-03-18,Tamil Nadu,SR,336.8,313.0804,23.719586181640636,7.042632476734155
2020-03-19,Tamil Nadu,SR,338.4,326.57626,11.823736572265602,3.4940119894401898
2020-03-20,Tamil Nadu,SR,327.8,332.13297,4.332965087890614,1.3218319365133049
2020-03-21,Tamil Nadu,SR,327.2,323.48578,3.7142211914062386,1.1351531758576525
2020-03-22,Tamil Nadu,SR,245.5,320.00348,74.50347900390625,30.34764928876018
2020-03-23,Tamil Nadu,SR,247.0,257.95544,10.9554443359375,4.435402565156883
2020-03-24,Tamil Nadu,SR,235.1,257.81354,22.713537597656256,9.661223988794665
2020-03-25,Tamil Nadu,SR,237.5,235.74884,1.75115966796875,0.7373303865131579
2020-03-26,Tamil Nadu,SR,224.4,234.84622,10.44622192382812,4.655179110440338
2020-03-27,Tamil Nadu,SR,207.8,236.1009,28.3009063720703,13.61930046779129
2020-03-28,Tamil Nadu,SR,222.7,236.50931,13.809307861328136,6.200856695701903
2020-03-29,Tamil Nadu,SR,264.6,257.20004,7.399957275390648,2.7966580783789294
2020-03-30,Tamil Nadu,SR,283.1,280.9299,2.1700988769531477,0.7665485259460076
2020-03-31,Tamil Nadu,SR,295.3,295.93222,0.6322204589843636,0.21409429698082072
2020-04-01,Tamil Nadu,SR,295.0,290.74362,4.256378173828125,1.442840058924788
2020-04-02,Tamil Nadu,SR,289.9,297.0131,7.113092041015648,2.453636440502121
2020-04-03,Tamil Nadu,SR,281.2,279.34488,1.8551208496093636,0.6597158071157054
2020-04-04,Tamil Nadu,SR,262.4,280.30414,17.904138183593773,6.823223393137871
2020-04-05,Tamil Nadu,SR,334.5,266.71866,67.78134155273438,20.26348028482343
2020-04-13,Tamil Nadu,SR,343.9,331.26614,12.633856201171852,3.6737005528269417
2020-04-14,Tamil Nadu,SR,344.3,346.3528,2.0528137207031136,0.5962282081623913
2020-04-15,Tamil Nadu,SR,347.7,340.00476,7.695239257812489,2.2131835656636434
2020-04-16,Tamil Nadu,SR,349.0,344.90356,4.096435546875,1.173763767012894
2020-04-17,Tamil Nadu,SR,344.7,342.9506,1.7494079589843636,0.5075160890584172
2020-04-18,Tamil Nadu,SR,319.5,339.83725,20.337249755859375,6.365336386810445
2020-04-19,Tamil Nadu,SR,296.5,316.56732,20.06732177734375,6.768068053067032
2020-04-20,Tamil Nadu,SR,303.4,301.44052,1.9594787597656023,0.6458400658423211
2020-04-21,Tamil Nadu,SR,310.3,303.69983,6.600170898437511,2.1270289714590755
2020-04-22,Tamil Nadu,SR,311.4,313.59885,2.1988464355468977,0.7061163890645145
2020-04-23,Tamil Nadu,SR,318.9,313.3687,5.531286621093727,1.7344893763228997
2020-04-24,Tamil Nadu,SR,313.6,318.1681,4.568090820312477,1.4566616136200499
2020-04-25,Tamil Nadu,SR,291.0,314.35617,23.356170654296875,8.026175482576246
2020-04-26,Tamil Nadu,SR,328.4,287.6054,40.79459228515623,12.422226639816147
2020-04-27,Tamil Nadu,SR,343.5,325.5004,17.999603271484375,5.240059176560226
2020-04-28,Tamil Nadu,SR,324.2,334.19406,9.994061279296886,3.0826839232871337
2020-04-29,Tamil Nadu,SR,331.6,309.3624,22.237603759765648,6.7061531241754055
2020-04-30,Tamil Nadu,SR,339.9,316.4856,23.414404296874977,6.888615562481607
2020-05-01,Tamil Nadu,SR,337.3,331.04053,6.259472656250011,1.8557582734212899
2020-05-02,Tamil Nadu,SR,312.0,321.27173,9.271728515625,2.9717078575721154
2020-05-03,Tamil Nadu,SR,250.0,309.2075,59.207489013671875,23.68299560546875
2020-05-04,Tamil Nadu,SR,263.3,263.4237,0.12370605468748863,0.04698292999904619
2020-05-05,Tamil Nadu,SR,271.8,280.5471,8.747088623046864,3.218207734748662
2020-05-13,Tamil Nadu,SR,279.6,285.2993,5.699285888671852,2.038371204818259
2020-05-14,Tamil Nadu,SR,281.7,284.3416,2.6416137695312614,0.937740067281243
2020-05-15,Tamil Nadu,SR,288.1,278.93152,9.168481445312523,3.182395503405943
2020-05-16,Tamil Nadu,SR,292.4,280.0573,12.342687988281227,4.221165522667999
2020-05-17,Tamil Nadu,SR,298.9,284.86768,14.032324218749977,4.6946551417698155
2020-05-18,Tamil Nadu,SR,311.3,300.4665,10.833508300781261,3.4800861872088853
2020-05-19,Tamil Nadu,SR,311.0,313.306,2.305999755859375,0.741479021176648
2020-05-20,Tamil Nadu,SR,312.9,313.23184,0.33184204101564774,0.10605370438339654
2020-05-21,Tamil Nadu,SR,314.7,314.22043,0.47957153320311363,0.15239006457042062
2020-05-22,Tamil Nadu,SR,314.6,314.4111,0.18889770507814774,0.06004377148065725
2020-05-23,Tamil Nadu,SR,295.9,314.26895,18.368951416015648,6.207824067595691
2020-06-01,Tamil Nadu,SR,230.6,296.35165,65.75165405273438,28.513293171177096
2020-06-02,Tamil Nadu,SR,242.5,261.64874,19.14874267578125,7.896388732280927
2020-06-03,Tamil Nadu,SR,251.7,256.19006,4.490063476562511,1.7838949052691744
2020-06-04,Tamil Nadu,SR,254.2,262.5172,8.317211914062511,3.2719165672944577
2020-06-05,Tamil Nadu,SR,257.7,260.90665,3.2066467285156364,1.244333227984337
2020-07-01,Tamil Nadu,SR,250.4,261.83072,11.43071899414062,4.564983623858074
2020-07-02,Tamil Nadu,SR,229.0,260.5384,31.53839111328125,13.772223193572597
2020-07-03,Tamil Nadu,SR,276.8,265.0577,11.742291259765636,4.242157247025157
2020-07-04,Tamil Nadu,SR,286.3,276.56497,9.735028076171886,3.4002892337310118
2020-07-05,Tamil Nadu,SR,291.3,279.32184,11.978161621093761,4.111967600787422
2020-08-01,Tamil Nadu,SR,296.9,278.34708,18.552923583984352,6.248879617374319
2020-08-02,Tamil Nadu,SR,303.7,296.07925,7.620745849609364,2.5093005760979135
2020-08-03,Tamil Nadu,SR,307.3,297.74496,9.555035400390636,3.109350927559595
2020-08-04,Tamil Nadu,SR,290.2,308.4622,18.262188720703136,6.2929664785331285
2020-08-05,Tamil Nadu,SR,323.0,284.83972,38.1602783203125,11.814327653347522
2020-09-01,Tamil Nadu,SR,334.0,314.98117,19.018829345703125,5.694260283144648
2020-09-02,Tamil Nadu,SR,337.3,324.36124,12.938763427734386,3.8359808561323407
2020-09-03,Tamil Nadu,SR,336.3,325.56302,10.736981201171886,3.192679512688637
2020-09-04,Tamil Nadu,SR,339.7,323.68726,16.01274414062499,4.713789855939061
2020-09-05,Tamil Nadu,SR,332.2,335.12277,2.9227722167968864,0.8798230634548123
2020-10-01,Tamil Nadu,SR,309.7,319.77936,10.079357910156261,3.254555347160562
2020-10-02,Tamil Nadu,SR,334.9,310.50928,24.390722656249977,7.282986759107189
2020-10-03,Tamil Nadu,SR,339.7,325.2715,14.428485107421864,4.247419813783298
2020-10-04,Tamil Nadu,SR,342.8,336.32516,6.474835205078136,1.8888084028816032
2020-10-05,Tamil Nadu,SR,346.7,335.02835,11.671649169921864,3.3664981741914812
2020-11-01,Tamil Nadu,SR,347.2,335.57623,11.623767089843739,3.347859184862828
2020-11-02,Tamil Nadu,SR,336.3,335.1154,1.1846130371093864,0.3522488959587827
2020-11-03,Tamil Nadu,SR,317.2,322.2,5.000012207031261,1.5762964082696285
2020-11-04,Tamil Nadu,SR,342.7,319.57898,23.12102050781249,6.746723229592205
2020-11-05,Tamil Nadu,SR,350.4,335.27686,15.123144531249977,4.3159659050370935
2020-12-01,Tamil Nadu,SR,357.3,346.57144,10.728558349609386,3.002675160819867
2020-12-02,Tamil Nadu,SR,356.9,342.44193,14.458074951171852,4.051015676988471
2020-12-03,Tamil Nadu,SR,355.1,342.38452,12.715478515625023,3.5808162533441346
2020-12-04,Tamil Nadu,SR,353.5,344.68857,8.811431884765625,2.4926257099761315
2020-12-05,Tamil Nadu,SR,323.7,344.68857,20.988568115234386,6.483956785676363
2020-02-28,Telangana,SR,167.0,175.59674,8.59674072265625,5.147748935722305
2020-02-29,Telangana,SR,154.8,173.9571,19.1571075439453,12.3753924702489
2020-03-01,Telangana,SR,201.0,160.33739,40.66261291503906,20.23015567912391
2020-03-02,Telangana,SR,209.3,202.71028,6.589718627929699,3.1484561050786906
2020-03-03,Telangana,SR,209.4,207.0118,2.388204956054693,1.1404990239038648
2020-03-04,Telangana,SR,212.1,207.17146,4.928536987304682,2.3236855197098927
2020-03-05,Telangana,SR,210.3,210.74643,0.44642944335936363,0.2122821889488177
2020-03-13,Telangana,SR,212.3,202.09215,10.207852172851574,4.808220524188211
2020-03-14,Telangana,SR,210.1,204.62909,5.470910644531244,2.603955566173843
2020-03-15,Telangana,SR,152.5,207.61787,55.11787414550781,36.14286829213627
2020-03-16,Telangana,SR,150.4,154.30138,3.901376342773432,2.5940002279078667
2020-03-17,Telangana,SR,147.3,151.65279,4.352786254882801,2.955048373986966
2020-03-18,Telangana,SR,155.9,151.57527,4.324728393554693,2.7740400215232155
2020-03-19,Telangana,SR,164.2,153.9055,10.294497680664051,6.269487016238765
2020-03-20,Telangana,SR,166.6,161.08955,5.510446166992182,3.307590736489905
2020-03-21,Telangana,SR,163.8,164.61935,0.8193542480468636,0.5002162686488789
2020-03-22,Telangana,SR,188.2,167.13876,21.061236572265614,11.190880219057181
2020-03-23,Telangana,SR,179.5,186.8477,7.3477020263671875,4.09342731273938
2020-03-24,Telangana,SR,164.2,178.25043,14.050427246093761,8.556898444636882
2020-03-25,Telangana,SR,165.4,164.38089,1.0191101074218807,0.6161487952973885
2020-03-26,Telangana,SR,167.8,167.70656,0.09344177246094887,0.055686395983878936
2020-03-27,Telangana,SR,165.5,170.47083,4.9708251953125,3.003519755475831
2020-03-28,Telangana,SR,168.9,175.76508,6.865075683593744,4.064580037651713
2020-03-29,Telangana,SR,156.4,180.59225,24.19225463867187,15.468193502987129
2020-03-30,Telangana,SR,159.5,160.5243,1.0243072509765625,0.6421989034335815
2020-03-31,Telangana,SR,162.4,166.07352,3.6735168457031193,2.2620177621324626
2020-04-01,Telangana,SR,159.2,170.94597,11.745968627929699,7.378120997443278
2020-04-02,Telangana,SR,161.8,166.80861,5.008609008789051,3.0955556296594877
2020-04-03,Telangana,SR,157.3,168.6453,11.345294189453114,7.212520145869747
2020-04-04,Telangana,SR,155.8,166.89258,11.092578124999989,7.119754894094986
2020-04-05,Telangana,SR,220.9,163.1478,57.75220336914063,26.144048605314907
2020-04-13,Telangana,SR,225.7,222.24402,3.4559814453124886,1.5312279332354846
2020-04-14,Telangana,SR,218.5,222.81229,4.312286376953125,1.9735864425414762
2020-04-15,Telangana,SR,218.7,212.98608,5.713916015624989,2.6126730752743432
2020-04-16,Telangana,SR,223.4,214.79561,8.604391479492193,3.8515628824942674
2020-04-17,Telangana,SR,215.9,221.35982,5.459817504882807,2.5288640596956027
2020-04-18,Telangana,SR,220.5,213.45493,7.045074462890625,3.1950451078869047
2020-04-19,Telangana,SR,174.0,219.56046,45.560455322265625,26.184169725440015
2020-04-20,Telangana,SR,180.0,173.18912,6.810882568359375,3.783823649088542
2020-04-21,Telangana,SR,183.6,180.34709,3.252908325195307,1.7717365605638926
2020-04-22,Telangana,SR,187.4,183.52563,3.8743652343750057,2.067430754735862
2020-04-23,Telangana,SR,188.7,187.83363,0.8663665771484261,0.45912378227261585
2020-04-24,Telangana,SR,185.4,187.40411,2.0041137695312443,1.0809675132315233
2020-04-25,Telangana,SR,182.5,186.55746,4.057464599609375,2.2232682737585616
2020-04-26,Telangana,SR,154.4,187.9441,33.54410705566406,21.725457937606254
2020-04-27,Telangana,SR,154.8,163.3962,8.596194458007801,5.553097195095479
2020-04-28,Telangana,SR,168.2,157.97986,10.220141601562489,6.076184067516343
2020-04-29,Telangana,SR,160.9,172.13902,11.239022827148432,6.985098090210337
2020-04-30,Telangana,SR,159.9,162.00494,2.1049438476562443,1.3164126626993398
2020-05-01,Telangana,SR,144.0,161.71878,17.718780517578125,12.304708692762587
2020-05-02,Telangana,SR,156.0,154.74937,1.2506256103515625,0.8016830835586939
2020-05-03,Telangana,SR,141.8,159.5993,17.79930419921874,12.552400704667658
2020-05-04,Telangana,SR,144.6,155.45935,10.859350585937506,7.509924333290114
2020-05-05,Telangana,SR,146.9,155.612,8.711999511718744,5.930564677820793
2020-05-13,Telangana,SR,146.1,156.85313,10.753134155273443,7.360119202788121
2020-05-14,Telangana,SR,141.8,158.43463,16.63463134765624,11.73105172613275
2020-05-15,Telangana,SR,145.4,160.62888,15.22887573242187,10.473779733440075
2020-05-16,Telangana,SR,147.8,160.87735,13.077349853515614,8.848003960430049
2020-05-17,Telangana,SR,208.6,179.59091,29.00908813476562,13.906561905448523
2020-05-18,Telangana,SR,215.2,209.00453,6.195468139648426,2.8789350091303096
2020-05-19,Telangana,SR,228.9,214.92625,13.973745727539068,6.104738194643542
2020-05-20,Telangana,SR,226.2,227.31427,1.1142700195312614,0.49260389899702095
2020-05-21,Telangana,SR,226.7,223.98999,2.7100097656249886,1.1954167470776307
2020-05-22,Telangana,SR,220.6,226.12952,5.529516601562506,2.5065805084145536
2020-05-23,Telangana,SR,192.9,220.12079,27.220788574218744,14.111347109496498
2020-06-01,Telangana,SR,157.3,174.78087,17.480868530273426,11.11307598873072
2020-06-02,Telangana,SR,156.0,160.51349,4.51348876953125,2.893262031750801
2020-06-03,Telangana,SR,165.9,156.89307,9.006933593750006,5.429134173447863
2020-06-04,Telangana,SR,172.5,166.57718,5.922821044921875,3.433519446331522
2020-06-05,Telangana,SR,181.5,170.92146,10.578536987304688,5.828395034327651
2020-07-01,Telangana,SR,181.7,179.32356,2.376437377929676,1.3078906868077471
2020-07-02,Telangana,SR,175.6,183.02896,7.428961181640631,4.230615707084642
2020-07-03,Telangana,SR,161.9,177.9813,16.08129272460937,9.932855296238028
2020-07-04,Telangana,SR,168.5,169.42496,0.924957275390625,0.5489360684810831
2020-07-05,Telangana,SR,175.3,177.79196,2.4919616699218636,1.4215411693792719
2020-08-01,Telangana,SR,190.3,173.7925,16.50750427246095,8.674463621892247
2020-08-02,Telangana,SR,193.7,186.11568,7.584323120117176,3.915499803880835
2020-08-03,Telangana,SR,188.3,191.36728,3.0672790527343636,1.6289320513724712
2020-08-04,Telangana,SR,188.1,187.1627,0.9372955322265568,0.49829640203432046
2020-08-05,Telangana,SR,248.6,187.08855,61.51145324707031,24.743142899062875
2020-09-01,Telangana,SR,254.0,246.4157,7.5843048095703125,2.985946775421383
2020-09-02,Telangana,SR,254.1,246.99947,7.100534057617182,2.794385697606132
2020-09-03,Telangana,SR,247.3,246.56598,0.7340209960937614,0.2968139895243677
2020-09-04,Telangana,SR,244.1,243.05255,1.0474487304687443,0.42910640330550776
2020-09-05,Telangana,SR,237.6,243.23622,5.636221313476568,2.372147017456468
2020-10-01,Telangana,SR,226.7,219.9729,6.727099609374989,2.967401680359501
2020-10-02,Telangana,SR,144.8,217.20639,72.40639038085936,50.00441324644983
2020-10-03,Telangana,SR,145.5,151.48885,5.9888458251953125,4.1160452406840635
2020-10-04,Telangana,SR,146.3,153.2776,6.977603149414051,4.7693801431401575
2020-10-05,Telangana,SR,152.5,153.04474,0.54473876953125,0.3572057505122951
2020-11-01,Telangana,SR,152.5,149.74055,2.7594451904296875,1.8094722560194672
2020-11-02,Telangana,SR,150.4,155.32976,4.929757690429682,3.2777644218282456
2020-11-03,Telangana,SR,147.3,152.37755,5.077548217773426,3.4470795775787004
2020-11-04,Telangana,SR,218.5,171.63907,46.860931396484375,21.446650524706808
2020-11-05,Telangana,SR,225.3,214.68214,10.617855834960949,4.712763353289369
2020-12-01,Telangana,SR,227.7,220.22829,7.471713256835926,3.281384829528294
2020-12-02,Telangana,SR,219.5,225.8125,6.3125,2.875854214123007
2020-12-03,Telangana,SR,212.5,222.58878,10.088775634765625,4.747659122242647
2020-12-04,Telangana,SR,207.2,205.26305,1.9369537353515511,0.9348232313472737
2020-12-05,Telangana,SR,197.0,207.19647,10.19647216796875,5.1758741969384525
2020-02-28,Tripura,NER,5.1,4.5614657,0.5385342597961422,10.559495290120436
2020-02-29,Tripura,NER,4.4,5.8126483,1.4126482963562008,32.10564309900456
2020-03-01,Tripura,NER,3.3,4.4299483,1.1299483299255373,34.24085848259204
2020-03-02,Tripura,NER,3.5,3.9171443,0.4171442985534668,11.918408530099052
2020-03-03,Tripura,NER,3.9,3.9171443,0.017144298553466886,0.4395973988068433
2020-03-04,Tripura,NER,3.4,4.2568545,0.85685453414917,25.20160394556382
2020-03-05,Tripura,NER,4.1,3.8429887,0.25701127052307093,6.2685675737334385
2020-03-13,Tripura,NER,3.6,3.3386376,0.2613624095916749,7.26006693310208
2020-03-14,Tripura,NER,3.5,3.3457134,0.15428662300109863,4.408189228602818
2020-03-15,Tripura,NER,5.6,3.527797,2.0722030162811276,37.00362529073442
2020-03-16,Tripura,NER,5.2,5.7722034,0.5722034454345701,11.003912412203272
2020-03-17,Tripura,NER,4.3,5.3107634,1.0107633590698244,23.5061246295308
2020-03-18,Tripura,NER,4.5,4.191441,0.30855894088745117,6.85686535305447
2020-03-19,Tripura,NER,4.6,4.314055,0.28594503402709925,6.216196391893463
2020-03-20,Tripura,NER,4.6,4.3608723,0.23912773132324183,5.198428941809605
2020-03-21,Tripura,NER,4.5,4.341017,0.1589832305908203,3.532960679796007
2020-03-22,Tripura,NER,3.4,4.461862,1.061862087249756,31.231237860286942
2020-03-23,Tripura,NER,4.0,3.6794095,0.3205904960632324,8.01476240158081
2020-03-24,Tripura,NER,4.0,3.9920115,0.007988452911376953,0.19971132278442383
2020-03-25,Tripura,NER,4.5,3.9178567,0.5821433067321777,12.936517927381727
2020-03-26,Tripura,NER,3.4,4.1449676,0.744967555999756,21.91081047058106
2020-03-27,Tripura,NER,3.8,3.4373713,0.36262874603271467,9.542861737703017
2020-03-28,Tripura,NER,3.9,5.2256994,1.3256994247436524,33.992292942144935
2020-03-29,Tripura,NER,4.1,6.7644587,2.6644586563110355,64.98679649539112
2020-03-30,Tripura,NER,4.0,3.498467,0.501533031463623,12.538325786590576
2020-03-31,Tripura,NER,4.1,6.324811,2.2248109817504886,54.26368248171924
2020-04-01,Tripura,NER,4.2,4.179219,0.02078123092651385,0.494791212536044
2020-04-02,Tripura,NER,3.8,4.3696303,0.5696303367614748,14.99027202003881
2020-04-03,Tripura,NER,3.4,4.1993737,0.7993737220764161,23.510991825776944
2020-04-04,Tripura,NER,2.8,3.7855072,0.9855072021484377,35.19668579101564
2020-04-05,Tripura,NER,3.4,3.5464907,0.14649066925048837,4.308549095602599
2020-04-13,Tripura,NER,3.2,3.6253319,0.4253318786621092,13.291621208190913
2020-04-14,Tripura,NER,3.2,3.8034549,0.6034548759460447,18.857964873313897
2020-04-15,Tripura,NER,3.4,3.4283757,0.028375720977783292,0.8345800287583323
2020-04-16,Tripura,NER,3.3,3.6768506,0.3768505573272707,11.419713858402144
2020-04-17,Tripura,NER,3.2,3.6248603,0.4248602867126463,13.276883959770197
2020-04-18,Tripura,NER,3.2,3.621504,0.4215040683746336,13.1720021367073
2020-04-19,Tripura,NER,3.6,3.8892255,0.28922548294067374,8.034041192796494
2020-04-20,Tripura,NER,3.7,4.115575,0.41557483673095685,11.231752344079915
2020-04-21,Tripura,NER,3.9,4.0957193,0.195719337463379,5.018444550343052
2020-04-22,Tripura,NER,3.8,4.1354303,0.33543033599853533,8.827114105224615
2020-04-23,Tripura,NER,3.7,4.1354303,0.435430335998535,11.768387459419865
2020-04-24,Tripura,NER,3.8,3.90165,0.10164995193481463,2.674998735126701
2020-04-25,Tripura,NER,3.8,4.0155153,0.21551532745361346,5.671455985621407
2020-04-26,Tripura,NER,4.0,4.2551255,0.2551255226135254,6.378138065338135
2020-04-27,Tripura,NER,4.5,3.9861996,0.5138003826141357,11.417786280314129
2020-04-28,Tripura,NER,5.3,4.234172,1.0658281326293944,20.10996476659235
2020-04-29,Tripura,NER,5.1,5.183237,0.08323707580566442,1.6320995256012631
2020-04-30,Tripura,NER,5.0,4.516999,0.4830012321472168,9.660024642944336
2020-05-01,Tripura,NER,4.9,4.83087,0.06912984848022496,1.4108132342903055
2020-05-02,Tripura,NER,4.6,4.868816,0.268815898895264,5.84382388902748
2020-05-03,Tripura,NER,3.9,4.629135,0.7291351318359376,18.695772611177887
2020-05-04,Tripura,NER,3.6,4.325519,0.7255190849304198,20.153307914733883
2020-05-05,Tripura,NER,3.4,4.2116523,0.8116522789001466,23.87212585000431
2020-05-13,Tripura,NER,3.3,3.7292993,0.429299306869507,13.009069905136577
2020-05-14,Tripura,NER,1.4,3.7292993,2.329299306869507,166.37852191925052
2020-05-15,Tripura,NER,3.3,2.3344398,0.9655602455139158,29.25940137920957
2020-05-16,Tripura,NER,4.6,3.2958536,1.3041463851928707,28.351008373758063
